Type,ID,Vendor,Title,Price,Image,Link
Graphics Cards,479,Asus,ASUS PRIME GeForce RTX™ 5060 Ti OC Edition 16GB GDDR7 128-bit Graphics Card,"₱39,960.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5060TI-PRIME-OC-16GB-GDDR7-128BIT-1.jpg?v=1746238166&width=1,/products/asus-prime-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-128-bit-graphics-card?_pos=77&_sid=d65de6fb9&_ss=r
Graphics Cards,480,MSI,MSI GeForce RTX™ 5060 Ti VENTUS 2X OC PLUS 16GB GDDR7 128-bit Graphics Card,"₱30,000.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060TI-VENTUS-2X-OC-PLUS-16GB-GDDR7-128B-1.jpg?v=1745893718&width=1,/products/msi-geforce-rtx-5060-ti-ventus-2x-oc-plus-16gb-gddr7-128-bit-graphics-card?_pos=78&_sid=d65de6fb9&_ss=r
Graphics Cards,481,Asus,ASUS Prime Radeon™ RX 9060 XT OC Edition 8GB GDDR6 128-bit Graphics Card,"₱27,220.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9060XT-PRIME-OC-8GB-GDDR6-128BIT-1.jpg?v=1750042204&width=1,/products/asus-prime-radeon-rx-9060-xt-oc-edition-8gb-gddr6-128-bit-graphics-card?_pos=79&_sid=d65de6fb9&_ss=r
Graphics Cards,482,Gigabyte,GIGABTYE Radeon™ RX 9060 XT GAMING 8GB GDDR6 128-bit Graphics Card,"₱21,900.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RX9060XT-GAMING--8GB-GDDR6-128BIT-1.jpg?v=1750039183&width=1,/products/gigabtye-radeon-rx-9060-xt-gaming-8gb-gddr6-128-bit-graphics-card?_pos=80&_sid=d65de6fb9&_ss=r
Graphics Cards,483,Gigabyte,GIGABYTE GeForce RTX™ 5080 GAMING OC 16GB GDDR7 256-bit Graphics Card,"₱87,400.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5080-GAMING-OC-16GB-GDDR7-256BIT-1.jpg?v=1741241685&width=1,/products/gigabyte-geforce-rtx-5080-gaming-oc-16gb-gddr7-256-bit-graphics-card?_pos=81&_sid=d65de6fb9&_ss=r
Graphics Cards,484,Inno3D,INNO3D GeForce RTX™ 5070 Ti X3 OC 16GB GDDR7 256-bit Graphics Card (White),"₱63,550.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5070TI-X3-OC-WHT-16GB-GDDR7-256BIT-1.jpg?v=1743990501&width=1,/products/inno3d-geforce-rtx-5070-ti-x3-oc-16gb-gddr7-256-bit-graphics-card-white?_pos=82&_sid=d65de6fb9&_ss=r
Graphics Cards,485,Sapphire,SAPPHIRE AMD Radeon™ RX 9070 XT GAMING 16GB GDDR6 256-bit Graphics Card,"₱47,300.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9070XTGAMING16GBGDDR6256BIT1.jpg?v=1753435131&width=1,/products/sapphire-amd-radeon-rx-9070-xt-gaming-16gb-gddr6-256-bit-graphics-card?_pos=83&_sid=d65de6fb9&_ss=r
Graphics Cards,486,MSI,MSI GeForce RTX™ 5070 VENTUS 3X OC 12GB GDDR7 192-bit Graphics Card,"₱41,850.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070-VENTUS-3X-OC-12GB-GDDR7-192BIT-1.jpg?v=1748831622&width=1,/products/msi-geforce-rtx-5070-ventus-3x-oc-12gb-gddr7-192-bit-graphics-card?_pos=84&_sid=d65de6fb9&_ss=r
Graphics Cards,487,Asus,ASUS TUF Gaming GeForce RTX™ 5090 32GB GDDR7 512-bit Graphics Card,"₱170,500.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5090-TUF-GAMING-32GB-GDDR7-512BIT-1.jpg?v=1741318023&width=1,/products/asus-tuf-gaming-geforce-rtx-5090-32gb-gddr7-512-bit-graphics-card?_pos=85&_sid=d65de6fb9&_ss=r
Graphics Cards,488,Asus,ASUS ROG Astral GeForce RTX™ 5080 OC Edition 16GB GDDR7 256-Bit Graphics Card,"₱126,580.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5080-ROG-ASTRAL-OC-16GB-GDDR7-256BIT-1.jpg?v=1738307234&width=1,/products/rog-astral-geforce-rtx-5080-oc-edition-16gb-gddr7-256-bit-graphics-card?_pos=86&_sid=d65de6fb9&_ss=r
Graphics Cards,489,MSI,MSI GeForce RTX™ 5070 Ti VANGUARD SOC LAUNCH EDITION 16GB GDDR7 256-bit Graphics Card,"₱64,400.00",//pcx.com.ph/cdn/shop/files/VC-MSIRTX5070TIVANGUARDSLE16GBGDDR7256BIT-4.jpg?v=1741318844&width=1,/products/msi-geforce-rtx-5070-ti-vanguard-soc-launch-edition-16gb-gddr7-256-bit-graphics-card?_pos=87&_sid=d65de6fb9&_ss=r
Graphics Cards,490,Inno3D,INNO3D GeForce RTX™ 5060 TWIN X2 8GB GDDR7 128-bit Graphics Card,"₱21,490.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060-TWIN-X2-8GB-GDDR7-128BIT-1.jpg?v=1748231871&width=1,/products/inno3d-geforce-rtx-5060-twin-x2-8gb-gddr7-128-bit-graphics-card?_pos=88&_sid=d65de6fb9&_ss=r
Graphics Cards,491,ASRock,ASROCK AMD Radeon™ RX 9070 Steel Legend OC 16GB GDDR6 256-bit Graphics Card,"₱49,680.00",//pcx.com.ph/cdn/shop/files/VC-ASROCK-RX9070-STEEL-LEGEND-OC-16GB-GDDR6-256B-1.jpg?v=1748833022&width=1,/products/asrock-amd-radeon-rx-9070-steel-legend-oc-16gb-gddr6-256-bit-graphics-card?_pos=89&_sid=d65de6fb9&_ss=r
Graphics Cards,492,MSI,MSI GeForce RTX™ 5080 GAMING TRIO OC 16GB GDDR7 256-bit Graphics Card,"₱82,850.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5080-GAMING-TRIO-OC-16GB-GDDR7-256BIT-1.jpg?v=1738552668&width=1,/products/msi-geforce-rtx-5080-gaming-trio-oc-16gb-gddr7-256-bit-graphics-card?_pos=90&_sid=d65de6fb9&_ss=r
Graphics Cards,493,Gigabyte,GIGABYTE GeForce RTX™ 5090 AORUS MASTER 32GB GDDR7 512-bit Graphics Card,"₱204,500.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5090-AORUS-MASTER-32GB-GDDR7-512BIT-1.jpg?v=1741223413&width=1,/products/gigabyte-geforce-rtx-5090-aorus-master-32gb-gddr7-512-bit-graphics-card?_pos=91&_sid=d65de6fb9&_ss=r
Graphics Cards,494,Gigabyte,GIGABYTE  GeForce RTX™ 5050 WINDFORCE OC 8GB GDDR6 128-bit Graphics Card,"₱17,850.00",//pcx.com.ph/cdn/shop/files/e1.jpg?v=1752800733&width=1,/products/gigabyte-geforce-rtx-5050-windforce-oc-8gb-gddr6-128-bit-graphics-card?_pos=92&_sid=d65de6fb9&_ss=r
Graphics Cards,495,Gigabyte,GIGABYTE Radeon™ RX 9070 XT GAMING OC 16GB GDDR6 256-bit Graphics Card,"₱47,100.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RX9070XT-GAMING-OC-16GB-GDDR6-256BIT-1.jpg?v=1743988026&width=1,/products/gigabyte-radeon-rx-9070-xt-gaming-oc-16gb-gddr6-256-bit-graphics-card?_pos=93&_sid=d65de6fb9&_ss=r
Graphics Cards,496,Asus,ASUS Dual GeForce RTX™ 5060 Ti OC Edition 16GB GDDR7 128-bit Graphics Card,"₱33,000.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5060TI-DUAL-OC-16GB-GDDR7-128BIT-1.jpg?v=1746148630&width=1,/products/asus-dual-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-128-bit-graphics-card?_pos=94&_sid=d65de6fb9&_ss=r
Graphics Cards,497,MSI,MSI GeForce RTX™ 5090 GAMING TRIO OC 32GB GDDR7 512-bit Graphics Card,"₱174,850.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5090-GAMING-TRIO-OC-32GB-GDDR7-512BIT01.jpg?v=1738553221&width=1,/products/msi-geforce-rtx-5090-gaming-trio-oc-32gb-gddr7-512-bit-graphics-card?_pos=95&_sid=d65de6fb9&_ss=r
Graphics Cards,498,Gigabyte,GIGABYTE GeForce RTX™ 5070 GAMING OC Edition 12GB GDDR7 192-bit Graphics Card,"₱49,400.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070-GAMING-OC-12GB-GDDR7-192BIT-1.jpg?v=1741666831&width=1,/products/gigabyte-geforce-rtx-5070-gaming-oc-edition-12gb-gddr7-192-bit-graphics-card?_pos=96&_sid=d65de6fb9&_ss=r
Graphics Cards,499,MSI,MSI GeForce RTX™ 5060 Ti GAMING OC 8GB GDDR7 128-bit Graphics Card,"₱28,300.00",//pcx.com.ph/cdn/shop/files/VC-MSIRTX5060TIGAMINGOC8GBGDDR7128BIT4.jpg?v=1755827908&width=1,/products/msi-geforce-rtx-5060-ti-gaming-oc-8gb-gddr7-128-bit-graphics-card?_pos=97&_sid=d65de6fb9&_ss=r
Graphics Cards,500,Asus,ASUS GeForce RTX™ 3050 DUAL OC 6GB GDDR6 96-bit Graphics Card,"₱11,930.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX3050-DUAL-OC-6GB-GDDR6-96BIT_621383e5-b22a-474d-9499-78976999e3ed.jpg?v=1752499560&width=1,/products/asus-geforce-rtx-3050-dual-oc-6gb-gddr6-96-bit-graphics-cards?_pos=98&_sid=d65de6fb9&_ss=r
Graphics Cards,501,Asus,ASUS TUF Gaming Radeon™ RX 9060 XT OC Edition 16GB GDDR6 128-bit Graphics Card,"₱35,320.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9060XT-TUF-GAMING-OC-16GB-GDDR6-128BIT-1.png?v=1750404279&width=1,/products/asus-tuf-gaming-radeon-rx-9060-xt-oc-edition-16gb-gddr6-128-bit-graphics-card?_pos=99&_sid=d65de6fb9&_ss=r
Graphics Cards,502,MSI,MSI GeForce RTX™ 5060 Ti VENTUS 2X PLUS 8GB GDDR7 128-bit Graphics Card,"₱25,400.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060TI-VENTUS-2X-PLUS-8GB-GDDR7-128BIT-1.jpg?v=1748229433&width=1,/products/msi-geforce-rtx-5060-ti-ventus-2x-plus-8gb-gddr7-128-bit-graphics-card?_pos=100&_sid=d65de6fb9&_ss=r
Graphics Cards,503,ASRock,ASROCK AMD Radeon™ RX 9060 XT STEEL LEGEND OC 16GB GDDR6 128-bit Graphics Card,"₱28,570.00",//pcx.com.ph/cdn/shop/files/VC-ASROCKRX9060XTSTEELLEGENDOC16GBGDDR6128B2.jpg?v=1758076562&width=1,/products/asrock-amd-radeon-rx-9060-xt-steel-legend-oc-16gb-gddr6-128-bit-graphics-card?_pos=101&_sid=d65de6fb9&_ss=r
Graphics Cards,504,Inno3D,INNO3D GeForce RTX™ 5080 ICHILL X3 16GB GDDR7 256-bit Graphics Card,"₱85,250.00",//pcx.com.ph/cdn/shop/files/n1.jpg?v=1752735193&width=1,/products/inno3d-geforce-rtx-5080-ichill-x3-16gb-gddr7-256-bit-graphics-card?_pos=102&_sid=d65de6fb9&_ss=r
Graphics Cards,505,Inno3D,INNO3D GeForce RTX™ 5070 Ti X3 16GB GDDR7 256-bit Graphics Card,"₱57,000.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5070TI-X3-16GB-GDDR7-256BIT-1.jpg?v=1743990018&width=1,/products/inno3d-geforce-rtx-5070-ti-x3-16gb-gddr7-256-bit-graphics-card?_pos=103&_sid=d65de6fb9&_ss=r
Graphics Cards,506,Inno3D,INNO3D GeForce RTX™ 5090 X3 OC 32GB GDDR7 512-bit Graphics Card,"₱179,400.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5090-X3-OC-32GB-GDDR7-512BIT-1.jpg?v=1747459745&width=1,/products/inno3d-geforce-rtx-5090-x3-oc-32gb-gddr7-512-bit-graphics-card?_pos=104&_sid=d65de6fb9&_ss=r
Graphics Cards,507,Sapphire,SAPPHIRE AMD Radeon™ RX 9070 XT GAMING OC 16GB GDDR6 256-bit Graphics Card,"₱52,500.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRE-RX9070XT-GAMING-OC-16GB-GDDR6-256BIT_0147577a-ff79-495e-b889-fbba4d253186.png?v=1755057045&width=1,/products/sapphire-amd-radeon-rx-9070-xt-gaming-oc-16gb-gddr6-256-bit-graphics-card?_pos=105&_sid=d65de6fb9&_ss=r
Graphics Cards,508,Asus,ASUS Dual GeForce RTX™ 4060 V2 OC Edition 8GB GDDR6 128-bit Graphics Card,"₱20,500.00",//pcx.com.ph/cdn/shop/files/VC-ASUSRTX4060DUALOCV28GBGDDR6128BIT-1_009308a0-fb17-4097-897e-278928a112e6.jpg?v=1752499570&width=1,/products/asus-dual-geforce-rtx-4060-v2-oc-edition-8gb-gddr6-128-bit-graphics-card?_pos=106&_sid=d65de6fb9&_ss=r
Graphics Cards,509,Inno3D,INNO3D GeForce RTX™ 5090 X3 32GB GDDR7 512-bit Graphics Card,"₱160,200.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5090-X3-32GB-GDDR7-512BIT-1.jpg?v=1744095778&width=1,/products/inno3d-geforce-rtx-5090-x3-32gb-gddr7-512-bit-graphics-card?_pos=107&_sid=d65de6fb9&_ss=r
Graphics Cards,510,Gigabyte,GIGABYTE GeForce RTX™ 5070 Ti WINDFORCE OC SFF 16GB GDDR7 256-bit Graphics Card,"₱63,900.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070TI-WINDFORCE-OC-SFF-16GB-GDDR7-1.jpg?v=1741245201&width=1,/products/gigabyte-geforce-rtx-5070-ti-windforce-oc-sff-16gb-gddr7-256-bit-graphics-card?_pos=108&_sid=d65de6fb9&_ss=r
Graphics Cards,511,Galax,GALAX GeForce RTX™ 5060 1-Click OC 8GB GDDR7 128-bit Graphics Card White (Launch Edition),"₱23,000.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5060-1-CLICK-OC-WHITE-8GB-GDDR7-128BIT-1.jpg?v=1749430966&width=1,/products/galax-geforce-rtx-5060-1-click-oc-8gb-gddr7-128-bit-graphics-card-white-launch-edition?_pos=109&_sid=d65de6fb9&_ss=r
Graphics Cards,512,Asus,ASUS TUF Gaming Radeon™ RX 9070 XT OC Edition 16GB GDDR6 256-bit Graphics Card,"₱57,130.01",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9070XT-TUF-GAMING-OC16GB-GDDR6-256BIT-1.jpg?v=1741665194&width=1,/products/asus-tuf-gaming-radeon-rx-9070-xt-oc-edition-16gb-gddr6-256-bit-graphics-card?_pos=110&_sid=d65de6fb9&_ss=r
Graphics Cards,513,Asus,ASUS Prime Radeon™ RX 9070 XT OC Edition 16GB GDDR6 256-bit Graphics Card,"₱49,950.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9070XT-PRIME-OC-16GB-GDDR6-256BIT-1.jpg?v=1741663695&width=1,/products/asus-prime-radeon-rx-9070-xt-oc-edition-16gb-gddr6-256-graphics-card?_pos=111&_sid=d65de6fb9&_ss=r
Graphics Cards,514,MSI,MSI GeForce RTX™ 5070 VENTUS 2X OC 12GB GDDR7 192-bit Graphics Card,"₱40,250.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070-VENTUS-2X-OC-12GB-GDDR7-192BIT-1.jpg?v=1745478536&width=1,/products/msi-geforce-rtx-5070-ventus-2x-oc-12gb-gddr7-192-bit-graphics-card?_pos=112&_sid=d65de6fb9&_ss=r
Graphics Cards,515,Asus,ASUS Prime GeForce RTX™ 5050 OC Edition 8GB GDDR6 128-bit Graphics Card,"₱21,950.00",//pcx.com.ph/cdn/shop/files/VC-ASUSRTX5050PRIMEOC8GBGDDR6128BIT1.jpg?v=1753858652&width=1,/products/asus-prime-geforce-rtx-5050-oc-edition-8gb-gddr6-128-bit-graphics-card?_pos=113&_sid=d65de6fb9&_ss=r
Graphics Cards,516,MSI,MSI GeForce RTX™ 5060 GAMING OC 8GB GDDR7 128-bit Graphics Card,"₱25,270.00",//pcx.com.ph/cdn/shop/files/VC-MSIRTX5060GAMINGOC8GBGDDR7128BIT1.jpg?v=1756183158&width=1,/products/msi-geforce-rtx-5060-gaming-oc-8gb-gddr7-128-bit-graphics-card?_pos=114&_sid=d65de6fb9&_ss=r
Graphics Cards,517,Asus,ASUS TUF Gaming GeForce RTX™ 5060 OC Edition 8GB GDDR7 128-bit Graphics Card,"₱28,050.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5060-TUF-GAMING-OC-8GB-GDDR7-128BIT-1.jpg?v=1747968444&width=1,/products/asus-tuf-gaming-geforce-rtx-5060-oc-edition-8gb-gddr7-128-bit-graphics-card?_pos=115&_sid=d65de6fb9&_ss=r
Graphics Cards,518,Asus,ASUS PRIME GeForce RTX™ 5070 12GB GDDR7 192-bit Graphics Card,"₱42,000.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5070-PRIME-12GB-GDDR7-192BIT-1.jpg?v=1746149290&width=1,/products/asus-prime-geforce-rtx-5070-12gb-gddr7-192-bit-graphics-card?_pos=116&_sid=d65de6fb9&_ss=r
Graphics Cards,519,Asus,ASUS TUF Gaming GeForce RTX™ 5070 OC Edition 12GB GDDR7 192-bit Graphics Card,"₱44,200.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5070-TUF-GAMING-OC-12GB-GDDR7-192BIT-1.jpg?v=1741657567&width=1,/products/asus-tuf-gaming-geforce-rtx-5070-oc-edition-12gb-gddr7-192-bit-graphics-card?_pos=117&_sid=d65de6fb9&_ss=r
Graphics Cards,520,Asus,ASUS TUF Gaming GeForce RTX™ 5090 OC Edition 32GB GDDR7 512-bit Graphics Card,"₱190,300.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5090-TUF-GAMING-OC-32GB-GDDR7-512BIT-1.jpg?v=1740189190&width=1,/products/asus-tuf-gaming-geforce-rtx-5090-oc-edition-32gb-gddr7-512-bit-graphics-card?_pos=118&_sid=d65de6fb9&_ss=r
Graphics Cards,521,Inno3D,INNO3D GeForce RTX™ 5080 X3 16GB GDDR7 256-bit Graphics Card,"₱79,750.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5080-X3-16GB-GDDR7-256BIT-1.jpg?v=1739149271&width=1,/products/inno3d-geforce-rtx-5080-x3-16gb-gddr7-256-bit-graphics-card?_pos=119&_sid=d65de6fb9&_ss=r
Graphics Cards,522,Asus,ASUS PRIME GeForce RTX™ 5080 OC Edition 16GB GDDR7 256-bit Graphics Card,"₱91,000.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5080-PRIME-OC-16GB-GDDR7-256BIT-1.jpg?v=1738308307&width=1,/products/asus-prime-geforce-rtx-5080-oc-edition-16gb-gddr7-256-bit-graphics-card?_pos=120&_sid=d65de6fb9&_ss=r
Graphics Cards,523,Galax,GALAX GeForce RTX™ 5070 Ti EX Gamer 1-Click OC 16GB GDDR7 256-bit Graphics Card,"₱68,040.01",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5070TI-EX-GAMER-16GB-GDDR7-256BIT-1.jpg?v=1749437835&width=1,/products/galax-geforce-rtx-5070-ti-ex-gamer-1-click-oc-16gb-gddr7-256-bit-graphics-card?_pos=121&_sid=d65de6fb9&_ss=r
Graphics Cards,524,COLORFUL,COLORFUL GeForce RTX™ 5050 IGAME ULTRA W DUO OC-V 8GB GDDR6 128-bit Graphics Card,"₱19,000.00",//pcx.com.ph/cdn/shop/files/i1.jpg?v=1752733612&width=1,/products/colorful-geforce-rtx-5050-igame-ultra-w-duo-oc-v-8gb-gddr6-128-bit-graphics-card?_pos=122&_sid=d65de6fb9&_ss=r
Graphics Cards,525,Galax,GALAX GeForce RTX™ 3050 6GB 1CLICK OC EX GDDR6 96-bit Graphics Card,"₱11,390.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX3050-6GB-1CLICK-OC-EX-GDDR6-96BIT.jpg?v=1724141885&width=1,/products/galax-geforce-rtx-3050-6gb-1click-oc-ex-gddr6-96-bit-graphics-card?_pos=123&_sid=d65de6fb9&_ss=r
Graphics Cards,526,MSI,MSI GeForce RTX™ 5090 VANGUARD SOC 32GB GDDR7 512-bit Graphics Card,"₱177,600.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5090--VANGUARD-SOC-32GB-GDDR7-512BIT-1.jpg?v=1744095030&width=1,/products/msi-geforce-rtx-5090-vanguard-soc-32gb-gddr7-512-bit-graphics-card?_pos=124&_sid=d65de6fb9&_ss=r
Graphics Cards,527,Galax,GALAX GeForce RTX™ 5070 1-Click OC 12GB GDDR7 192-bit Graphics Card,"₱44,500.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5070-1-CLICK-OC-12GB-GDDR7-192BIT-1.jpg?v=1749435467&width=1,/products/galax-geforce-rtx-5070-1-click-oc-12gb-gddr7-192-bit-graphics-card?_pos=125&_sid=d65de6fb9&_ss=r
Graphics Cards,528,Inno3D,INNO3D GeForce RTX™ 5070 TWIN X2 OC 12GB GDRR7 192-bit Graphics Card,"₱42,710.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5070-TWIN-X2-OC-12GB-GDRR7-192BIT-1.jpg?v=1742368176&width=1,/products/inno3d-geforce-rtx-5070-twin-x2-oc-12gb-gdrr7-192-bit-graphics-card?_pos=126&_sid=d65de6fb9&_ss=r
Graphics Cards,529,ASRock,ASROCK AMD Radeon™ RX 9070 Challenger 16GB GDDR6 256-bit Graphics Card,"₱44,400.00",//pcx.com.ph/cdn/shop/files/VC-ASROCK-RX9070--CHALLENGER-16GB-GDDR6-256BIT-1.jpg?v=1748832221&width=1,/products/asrock-amd-radeon-rx-9070-challenger-16gb-gddr6-256-bit-graphics-card?_pos=127&_sid=d65de6fb9&_ss=r
Graphics Cards,530,Gigabyte,GIGABYTE GeForce RTX™ 5070 EAGLE OC SFF 12GB GDDR7 192-bit Graphics Card,"₱47,000.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070-EAGLE-OC-SFF-12GB-GDDR7-192BIT-1.jpg?v=1745996961&width=1,/products/gigabyte-geforce-rtx-5070-eagle-oc-sff-12gb-gddr7-192-bit-graphics-card?_pos=128&_sid=d65de6fb9&_ss=r
Graphics Cards,531,MSI,MSI GeForce RTX™ 5060 Ti VENTUS 2X OC PLUS 8GB GDDR7 128-bit Graphics Card,"₱26,400.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060TI-VENTUS-2X-OC-PLUS-8GB-GDDR7-128B-1.jpg?v=1745894838&width=1,/products/msi-geforce-rtx-5060-ti-ventus-2x-oc-plus-8gb-gddr7-128-bit-graphics-card?_pos=129&_sid=d65de6fb9&_ss=r
Graphics Cards,532,Asus,ASUS Prime GeForce RTX™ 5070 Ti OC Edition 16GB GDDR7 256-bit Graphics Card,"₱69,800.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5070TI-PRIME-OC-16GB-GDDR7-256BIT-1.jpg?v=1740104020&width=1,/products/asus-prime-geforce-rtx-5070-ti-oc-edition-16gb-gddr7-256-bit-graphics-card?_pos=130&_sid=d65de6fb9&_ss=r
Graphics Cards,533,Asus,ASUS TUF Gaming GeForce RTX™ 5070 Ti OC Edition 16GB GDDR7 256-bit Graphics Card,"₱82,030.01",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5070TI-TUF-GAMING-OC-16GB-GDDR7-256BIT-1.jpg?v=1740103432&width=1,/products/asus-tuf-gaming-geforce-rtx-5070-ti-oc-edition-16gb-gddr7-256-bit-graphics-card?_pos=131&_sid=d65de6fb9&_ss=r
Graphics Cards,534,ZOTAC,ZOTAC GAMING GeForce RTX™ 5060 SOLO 8GB GDDR7 128-bit Graphics Card,"₱21,440.00",//pcx.com.ph/cdn/shop/files/VC-ZOTAC-RTX5060-SOLO-8GB-GDDR7-128BIT-1.jpg?v=1749439555&width=1,/products/zotac-gaming-geforce-rtx-5060-solo-8gb-gddr7-128-bit-graphics-card?_pos=132&_sid=d65de6fb9&_ss=r
Graphics Cards,535,Asus,ASUS TUF Gaming GeForce RTX™ 5070 Ti 16GB GDDR7 256-bit Graphics Card - White Edition,"₱78,250.00",//pcx.com.ph/cdn/shop/files/VC-ASUSRTX5070TITUFGAMINGOCWHT16GBGDDR71.jpg?v=1756180706&width=1,/products/asus-tuf-gaming-geforce-rtx-5070-ti-16gb-gddr7-256-bit-graphics-card-white-edition?_pos=133&_sid=d65de6fb9&_ss=r
Graphics Cards,536,Inno3D,INNO3D GeForce RTX™ 5070 TWIN X2 12GB GDDR7 192-bit Graphics Card,"₱41,350.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5070-TWIN-X2-12GB-GDDR7-192BIT-1.jpg?v=1742366377&width=1,/products/inno3d-geforce-rtx-5070-twin-x2-12gb-gddr7-192-bit-graphics-card?_pos=134&_sid=d65de6fb9&_ss=r
Graphics Cards,537,Asus,ASUS Dual GeForce RTX™ 5060 Ti OC Edition 8GB GDDR7 128-bit Graphics Card,"₱28,700.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5060TI-DUAL-OC-8GB-GDDR7-128BIT-1.jpg?v=1748846253&width=1,/products/asus-dual-geforce-rtx-5060-ti-oc-edition-8gb-gddr7-128-bit-graphics-card?_pos=135&_sid=d65de6fb9&_ss=r
Graphics Cards,538,Inno3D,INNO3D GeForce RTX™ 5070 TWIN X2 OC 12GB GDDR7 192-bit Graphics card (White),"₱44,800.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5070-TWIN-X2-OC-12GB-GDDR7-192BIT-WHT-1.jpg?v=1742367075&width=1,/products/inno3d-geforce-rtx-5070-twin-x2-oc-12gb-gddr7-192-bit-graphics-card-white?_pos=136&_sid=d65de6fb9&_ss=r
Graphics Cards,539,Asus,ASUS TUF Gaming GeForce RTX™ 5060 Ti OC Edition 16GB GDDR7 128-bit Graphics Card,"₱39,950.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5060TI-TUF-GAMING-OC-16GB-GDDR7-128BIT-1.jpg?v=1746238898&width=1,/products/asus-tuf-gaming-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-128-bit-graphics-card?_pos=137&_sid=d65de6fb9&_ss=r
Graphics Cards,540,Sapphire,SAPPHIRE AMD Radeon™ RX 9070 GAMING OC 16GB GDDR6 256-bit Graphics Card,"₱44,750.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9070GAMINGOC16GBGDDR6256BIT1.jpg?v=1756691403&width=1,/products/sapphire-amd-radeon-rx-9070-gaming-oc-16gb-gddr6-256-bit-graphics-card?_pos=138&_sid=d65de6fb9&_ss=r
Graphics Cards,541,MSI,MSI GeForce RTX™ 5080 VENTUS 3X OC PLUS 16GB GDDR7 256-bit Graphics Card,"₱86,150.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5080-VENTUS-3X-OC-PLUS-16GB-GDDR7-256BIT-1.jpg?v=1743559035&width=1,/products/msi-geforce-rtx-5080-ventus-3x-oc-plus-16gb-gddr7-256-bit-graphics-card?_pos=139&_sid=d65de6fb9&_ss=r
